id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1370,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1371,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1372,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1373,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1374,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1375,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1376,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1377,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1378,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1379,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1380,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1381,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1382,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1383,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1384,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1385,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1386,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1387,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1388,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1389,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1390,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1391,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1392,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1393,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1395,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1396,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1397,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1398,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1411,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1410,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1409,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1408,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1407,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1406,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1417,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1405,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1404,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1403,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1402,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1401,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1400,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1399,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1367,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1366,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1365,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1364,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1363,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1362,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1361,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1360,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1359,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1358,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1357,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1356,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1355,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1354,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1353,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1352,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1351,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1350,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1349,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1348,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1347,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1346,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1345,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1412,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1413,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1414,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1415,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1416,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1418,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1344,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1343,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1342,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1341,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1340,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1339,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1338,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,119,25.6,,,,,,,,,1,4,Local industriel. commercial ou assimilé,24,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,118,28.1,,,,,,,,,1,4,Local industriel. commercial ou assimilé,25,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,117,29.6,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,116,24,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,115,26,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,114,26,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,113,26.7,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,112,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,111,28.2,,,,,,,,,1,4,Local industriel. commercial ou assimilé,28,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,110,44.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,28,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,93,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1185,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,91,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1365,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,89,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1350,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,87,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1269,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,54,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,86,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1326,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1329,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1308,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1309,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1310,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1311,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1312,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1313,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1314,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1315,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1316,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1317,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
2024-524022,2024-06-20,000001,Vente,6886700,9001,,RUE ROGER SALENGRO,8168,94120,94033,Fontenay-sous-Bois,94,,,94033000AJ0236,,,1318,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.487566,48.852007
